16 25 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 
0.046214 24.995931 24.995931 0.046214 15.965366 16.007510 15.881076 15.838931 
-0.045694 0.244620 0.203147 -0.045694 15.925168 15.925168 -0.083551 -0.083551 
0.120200 25.004220 25.004220 0.037253 0.082040 0.123513 0.040566 -0.042380 
24.838327 25.087167 25.004220 24.838327 15.966339 15.966339 0.082040 0.040566 
